scenario,set_name,vaccine,gavi_support,activity_type,country_code,country,year,age_first,age_last,age_range_verbatim,target,coverage,gender,proportion_risk
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2061,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2062,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2063,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2064,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2065,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2066,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2067,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2068,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2069,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2070,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2071,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2072,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2073,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2074,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2075,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2076,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2077,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2078,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2079,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2080,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2081,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2082,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2083,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2084,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2085,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2086,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2087,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2088,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2089,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2090,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2091,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2092,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2093,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2094,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2095,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2096,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2097,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2098,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2099,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CAF,Central African Republic,2100,0,0,<NA>,<NA>,0.0999999999999000022122,both,0.1000000000000000056
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2027,0,0,<NA>,<NA>,0.1999980919061705442186,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2028,0,0,<NA>,<NA>,0.1999525194659817206588,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2029,0,0,<NA>,<NA>,0.1988185061573847223215,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2030,0,0,<NA>,<NA>,0.1706000000000000016431,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2031,0,0,<NA>,<NA>,0.1726000000000000034195,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2032,0,0,<NA>,<NA>,0.1746000000000000051958,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2033,0,0,<NA>,<NA>,0.1766000000000000069722,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2034,0,0,<NA>,<NA>,0.1786000000000000087486,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2035,0,0,<NA>,<NA>,0.1806000000000000105249,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2036,0,0,<NA>,<NA>,0.1826000000000000123013,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2037,0,0,<NA>,<NA>,0.1846000000000000140776,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2038,0,0,<NA>,<NA>,0.1865999999999999880984,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2039,0,0,<NA>,<NA>,0.1885999999999999898748,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2040,0,0,<NA>,<NA>,0.1905999999999999916511,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2041,0,0,<NA>,<NA>,0.1925999999999999934275,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2042,0,0,<NA>,<NA>,0.1945999999999999952038,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2043,0,0,<NA>,<NA>,0.1965999999999999969802,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2044,0,0,<NA>,<NA>,0.1985999999999999987566,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2045,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2046,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2047,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2048,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2049,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2050,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2051,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2052,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2053,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2054,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2055,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2056,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2057,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2058,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2059,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2060,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2061,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2062,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2063,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2064,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2065,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2066,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2067,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2068,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2069,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2070,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2071,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2072,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2073,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2074,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2075,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2076,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2077,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2078,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2079,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2080,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2081,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2082,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2083,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2084,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2085,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2086,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2087,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2088,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2089,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2090,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2091,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2092,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2093,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2094,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2095,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2096,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2097,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2098,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2099,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CIV,Cote d'Ivoire,2100,0,0,<NA>,<NA>,0.1999999999998000044243,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2027,0,0,<NA>,<NA>,0.1191571539658112383053,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2028,0,0,<NA>,<NA>,0.1238859252884726286359,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2029,0,0,<NA>,<NA>,0.1283380947926803794523,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2030,0,0,<NA>,<NA>,0.1325298418537418088103,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2031,0,0,<NA>,<NA>,0.1345298418537418105867,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2032,0,0,<NA>,<NA>,0.1365298418537418123631,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2033,0,0,<NA>,<NA>,0.1385298418537418141394,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2034,0,0,<NA>,<NA>,0.1405298418537418159158,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2035,0,0,<NA>,<NA>,0.1425298418537418176921,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2036,0,0,<NA>,<NA>,0.1445298418537417917129,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2037,0,0,<NA>,<NA>,0.1465298418537417934893,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2038,0,0,<NA>,<NA>,0.1485298418537417952656,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2039,0,0,<NA>,<NA>,0.150529841853741797042,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2040,0,0,<NA>,<NA>,0.1525298418537417988183,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2041,0,0,<NA>,<NA>,0.1545298418537418005947,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2042,0,0,<NA>,<NA>,0.156529841853741802371,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2043,0,0,<NA>,<NA>,0.1585298418537418041474,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2044,0,0,<NA>,<NA>,0.1605298418537418059238,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2045,0,0,<NA>,<NA>,0.1625298418537418077001,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2046,0,0,<NA>,<NA>,0.1645298418537418094765,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2047,0,0,<NA>,<NA>,0.1665298418537418112528,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2048,0,0,<NA>,<NA>,0.1685298418537418130292,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2049,0,0,<NA>,<NA>,0.1705298418537418148055,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2050,0,0,<NA>,<NA>,0.1725298418537418165819,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2051,0,0,<NA>,<NA>,0.1745298418537417906027,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2052,0,0,<NA>,<NA>,0.176529841853741792379,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2053,0,0,<NA>,<NA>,0.1785298418537417941554,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2054,0,0,<NA>,<NA>,0.1805298418537417959318,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2055,0,0,<NA>,<NA>,0.1825298418537417977081,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2056,0,0,<NA>,<NA>,0.1845298418537417994845,both,0.2000000000000000111
mena-campaign-routine-default,"MenA:MenACWYX,routine,with:default",MenACWYX,total,routine,CMR,Cameroon,2057,0,0,<NA>,<NA>,0.1865298418537418012608,both,0.2000000000000000111
